############################################################################################
# Output from Recfast++ v2.2. The columns are:                                 
# z | Xe = Ne/NH | TM [K] | TR [K] | TS [K] | dTb [mK] | XHI | XHII | XHeI | XHeII | XHeIII 
# 0
############################################################################################
18760 1.1634149 51142.486 51142.486 51142.486 -2.7879982e-21 1.1361968e-15 1 3.3554287e-27 9.7659056e-13 0.081707464
18600 1.1634149 50706.326 50706.326 50706.326 -2.8380468e-21 1.1518622e-15 1 3.8155311e-27 1.0721554e-12 0.081707464
18440 1.1634149 50270.166 50270.166 50270.166 -2.8894517e-21 1.1681518e-15 1 4.3493826e-27 1.1791121e-12 0.081707464
18280 1.1634149 49834.006 49834.006 49834.006 -2.9422627e-21 1.185098e-15 1 4.9704384e-27 1.299047e-12 0.081707464
18120 1.1634149 49397.846 49397.846 49397.846 -2.9965312e-21 1.2027353e-15 1 5.6949001e-27 1.4337976e-12 0.081707464
17960 1.1634149 48961.686 48961.686 48961.686 -3.0523114e-21 1.2211005e-15 1 6.5423353e-27 1.5854982e-12 0.081707464
17800 1.1634149 48525.526 48525.526 48525.526 -3.1096597e-21 1.2402328e-15 1 7.5364502e-27 1.7566328e-12 0.081707464
17640 1.1634149 48089.366 48089.366 48089.366 -3.1686354e-21 1.2601743e-15 1 8.7060563e-27 1.9500998e-12 0.081707464
17480 1.1634149 47653.206 47653.206 47653.206 -3.2293004e-21 1.2809698e-15 1 1.0086284e-26 2.1692888e-12 0.081707464
17320 1.1634149 47217.046 47217.046 47217.046 -3.2917198e-21 1.3026675e-15 1 1.1720113e-26 2.4181746e-12 0.081707464
17160 1.1634149 46780.886 46780.886 46780.886 -3.3559618e-21 1.3253189e-15 1 1.3660305e-26 2.7014293e-12 0.081707464
17000 1.1634149 46344.726 46344.726 46344.726 -3.4220978e-21 1.3489792e-15 1 1.5971862e-26 3.02456e-12 0.081707464
16840 1.1634149 45908.566 45908.566 45908.566 -3.4902026e-21 1.373708e-15 1 1.8735155e-26 3.3940748e-12 0.081707464
16680 1.1634149 45472.406 45472.406 45472.406 -3.5603551e-21 1.3995689e-15 1 2.2049929e-26 3.8176867e-12 0.081707464
16520 1.1634149 45036.246 45036.246 45036.246 -3.6326383e-21 1.4266307e-15 1 2.6040453e-26 4.3045628e-12 0.081707464
